RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31
911,136,Camden County,county,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,007,1170.2824918621302,1176.940955917067,1178.5288601169054,1183.5398269849154,1189.3502706516808,1195.8916950549378,1198.6785084372762,1201.1020363780442,1199.131654886472,1196.9026444189758,1197.7591889006624,1200.2681084059761,1202.8510100037222,1209.828671130811,1212.5992840878152,1216.8932814722605,1215.2700091823215,1216.532219795479,1215.7919305350563,1216.4325114078624,1219.5879979161011,1225.8911405785866,1228.2357339799707,1224.451698717871,1225.3640839105137,1227.3797740100858,1238.10382306298,1233.5570686109659,1235.6302753313205,1236.705205412863,1244.36846649531,1244.7974129933018,1245.0523195989333,1245.3766887839365,1247.057681995162,1246.3751318055067,1254.3629322845172,1258.1488332583283,1272.4188995783704,1277.8221837043782,1289.8905408874,1289.1791747695647,1288.6824010878636,1292.5478797331868,1291.4915886583924,1290.470163687553,1283.994493192427,1288.6343113289915,1296.5739745317987,1310.41578346741,1311.7105575315265,1315.9692958036856,1310.6910394478073,1310.357246225666,1315.2860522686865,1324.5033440199834,1329.8897391440955,1331.4053670484604,1331.2403390102074,1342.4404807352032,1345.21682021634,1346.9012653125444,1337.2769432114512,1337.393944880883,1343.402047424509,1355.2232354516816,1373.382793529044,1389.2674378665342,1406.8251555973156,1412.577625183517,1413.5619168578457,1419.2497437230095,1430.4853125692318,1458.0734296860307,1498.3484501695023,1536.8914824412832,1576.9296022280614,1598.9725321373814,1617.2436341015587,1634.5741811134967,1642.034679901395,1662.9770797546573,1655.658621058075,1677.6006300813656,1678.9270530130593,1697.7200071240388,1705.4319083140524,1730.392969013404,1761.7901183533409,1768.7980229519544,1773.6945914402154,1773.8384766346408,1791.0561465335707,1790.475454340566
2033,137,Spokane County,county,WA,WA,"Spokane-Spokane Valley, WA",53,063,800.4072413205553,819.4116008825531,828.4125795403049,833.7351873777485,817.6910240032512,816.8095064034674,821.6910455264949,823.9765314990805,830.2949589323453,763.4746294877276,797.3434837086588,819.1082824783987,920.6410867572375,915.5489335516829,920.2221237927849,916.1564986176298,916.9509766990357,921.8036398375975,928.634583467161,937.1112986604618,934.1257269904,927.878411740694,924.9367119814834,937.1517429224306,940.8214242223897,927.3078990385363,940.0135226220506,954.1197947738095,988.2254994263735,982.7509946468379,982.4852183243268,985.3681819149881,991.300563653766,977.0786299739742,977.3513093796433,978.394194119115,1003.1658206803805,1011.2986830670602,1026.0060075840238,1036.8794447735343,1034.165513771808,1039.4474427239163,1034.5643686018443,1047.3659016740212,1043.1853971815283,1041.2112739014444,1039.5424338588177,1036.5253179471108,1050.1498654204913,1063.9197266431586,1072.430604020463,1085.0598167126739,1092.911972731611,1101.2444086892413,1102.6113493934902,1099.9148796628842,1095.713441388212,1073.803885982158,1074.7044787202487,1090.985052800248,1124.7793736752988,1131.1275648986523,1130.3982325653703,1122.169098347388,1134.4596450662082,1142.3377644300617,1167.3991551074043,1176.3470975772038,1182.9628374874894,1178.1524948233537,1185.4919520572575,1213.1220745699582,1234.3410786535044,1270.4603752218102,1319.9554286803682,1377.0057142622272,1419.8607183300696,1435.077905156549,1436.303095250905,1427.816389436196,1417.899201949468,1399.4911501499412,1390.5213882712287,1394.8802341969877,1426.8515480046215,1446.6905761261419,1477.0926124651219,1487.2016547404824,1488.3711269707283,1484.1347149769992,1452.780855829179,1479.4497231982796,1467.939899153673,1521.1289617895618
353,138,Adams County,county,CO,CO,"Denver-Aurora-Lakewood, CO",08,001,1244.3769898448193,1261.0520084096252,1259.6734028293836,1278.131254807235,1291.1080206766808,1296.8005380539662,1297.6667419499388,1296.3697640078028,1289.9691776702516,1293.8851378520026,1296.8063325153225,1311.4523212645197,1317.2789927215572,1329.823919259057,1349.687807319569,1361.000906609988,1367.6391758045274,1364.200039404561,1364.7128171719048,1364.1741159391229,1366.434463111141,1363.0128049334976,1364.8079611927124,1368.8128905286205,1382.7868385266813,1396.4855417479712,1410.073652603489,1415.3507829466578,1425.1899146362466,1436.6472331678037,1447.3887946595523,1442.402001551225,1429.5670189783996,1417.3377567754342,1418.4952186723112,1430.542093635473,1445.9364077815005,1462.1331212710152,1465.3655691911088,1473.2704483068067,1479.3843795227604,1492.9145310671133,1498.6619465250471,1497.4841323418693,1495.3834205968692,1490.334236778187,1494.4450252788738,1497.1718284944193,1511.836141395719,1519.1355244917222,1532.687006911598,1540.7206432717453,1547.7560354456127,1553.1971621200157,1557.5421013222945,1556.358703504053,1547.6783261827181,1538.255195995641,1539.6665620611427,1550.052036900677,1559.1365657342265,1557.251492267985,1549.848260795616,1553.084699452073,1567.3779786484279,1582.0148380812707,1592.59483525552,1593.3853657957898,1597.6337077922874,1594.298431533719,1599.3722938559017,1603.4781298561813,1611.6480717493923,1627.074827471246,1654.2542396832262,1692.5452470637354,1735.6447177469345,1773.3541651365467,1805.4316506391174,1812.822457934821,1807.0278291994541,1799.8707259751136,1800.8962237431633,1822.951680000766,1849.4233612168637,1875.1729441507696,1895.6983837290952,1911.8232469075008,1930.0768603404044,1930.330900012495,1914.657976831311,1909.693287694012,1907.6834962359696,1913.484015873016
1964,139,Passaic County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,031,1488.2929401272709,1475.127011077576,1477.2627851941888,1471.51628991392,1490.64421742342,1495.2046814856824,1495.104576346893,1513.7057073955316,1540.0735028462418,1544.0805190795263,1527.4920410115906,1517.5909436555596,1528.4737149256275,1539.3509799652059,1546.7494103231115,1550.1581977196356,1544.7231355449462,1535.784117546611,1541.4588971472056,1544.5261667358577,1559.9185609021301,1563.113494043206,1582.9753455240582,1594.905812680188,1591.3870854522684,1594.5054075626526,1598.880394437298,1603.5254667032523,1595.7466456480615,1591.9109195099174,1582.8692789607096,1596.8809504778092,1605.1906863932236,1636.8357347514277,1631.1541707253427,1615.6992587102554,1612.123142657469,1621.9287391467494,1645.13591745999,1651.4655675289846,1663.9543101148315,1672.929203558507,1694.6395268850747,1698.813001818369,1698.2760248345196,1676.376103559366,1685.7004964643766,1678.4874261797365,1707.0360067603365,1718.2083761915032,1737.280562397932,1723.0740146788503,1706.6998617329034,1717.2809675887263,1721.841975377622,1748.8769185434244,1743.4613804105297,1738.3378359653398,1731.2809305776177,1738.2981548093233,1763.8927134817159,1762.3923710829072,1770.0898749160126,1772.8489672678663,1777.2436288872934,1781.3525108794609,1782.6259284777796,1779.1667670590418,1789.5344933071488,1794.1554206256628,1830.3318461885672,1867.407557702392,1901.0381827104636,1893.4007540843152,1876.4172773731768,1875.4283515670825,1884.1389293785173,1909.0369911143064,1917.3539083801336,1946.9842574479653,1948.2635094361078,1997.9633918269242,1983.9912589846851,2001.5098112006774,1995.7479915168158,2071.541766475817,2095.185136185717,2125.500029216618,2130.916240464407,2149.9407187037136,2161.0221933550047,2158.687995520051,2189.6595850321933,2194.3571428571427
1396,140,Sonoma County,county,CA,CA,"Santa Rosa-Petaluma, CA",06,097,1765.8531667152781,1795.9224725404652,1824.2366110979754,1843.1817014956882,1844.9012132868859,1858.0096243794892,1862.474725323752,1867.4927432190957,1879.967034339087,1902.6067887074955,1925.8932046920388,1925.7796282588936,1952.5017561558313,1956.9566258033258,1991.887316758067,2003.3240650311243,2020.6602296468905,2028.226726581378,2016.9928623065186,2026.960512782818,2020.3356669408793,2010.8032107530207,2005.778406631969,2020.7552228927927,2033.3465545792992,2054.051319310027,2069.15468825678,2098.290398513253,2105.161082627942,2115.540958744534,2120.720086834632,2137.0696442305507,2167.1042726526293,2191.639342627982,2226.1204014085733,2231.8682286141557,2238.3768662358975,2240.8413161320823,2246.508474045031,2266.192251348356,2265.794689599879,2260.6638621859006,2246.103233950416,2243.245246379591,2237.2209182286533,2234.2151185715315,2225.3312827852824,2225.531843697301,2231.1006610111363,2235.899868326048,2250.90809585311,2254.3192704409485,2256.126649657574,2253.3109191838703,2245.26598899349,2240.805546323143,2239.1178137459333,2247.209181391649,2257.176620650421,2254.6667476355424,2250.542025352706,2250.636596438185,2245.6753788340047,2250.0244962502156,2255.5054277076383,2263.3675747278435,2274.8127440450603,2283.846509462362,2300.498543853184,2297.741119163938,2288.2566311709897,2287.509938880948,2298.332759097642,2321.4439823063003,2352.760054533996,2383.385681364811,2417.654355019152,2441.9167360953593,2492.851802844902,2502.9195347616137,2510.148736492496,2500.840397868842,2535.197923696724,2568.621264590609,2601.415005710246,2632.6774217950956,2650.8712196894476,2656.9443510806923,2649.2118358797034,2640.9572241789515,2646.5037671654327,2642.4805165084035,2631.981738780875,2623.056394815089
1241,141,Morris County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,027,2024.0152738998252,2030.722912737995,2033.2105512909402,2039.0225016416516,2050.1238276770496,2060.955428524262,2063.759280053072,2061.084414295578,2075.229327589226,2084.43158754995,2089.5447120996523,2090.5786252752127,2088.5754207446284,2108.6030584490177,2108.1458376500022,2106.5781843713376,2106.110540598089,2094.152346002042,2112.516644571519,2108.832136668805,2111.7252955997287,2109.8164666878806,2117.512120664464,2134.7088274041034,2141.426295884704,2147.3974474525894,2158.4936660773965,2167.6042076858753,2167.974452930687,2156.6321269387486,2143.5400370086,2138.3166234249943,2143.789389289683,2144.382130235935,2153.494303585027,2159.9121676960876,2183.8688442896478,2194.678235397204,2206.7543893824413,2199.1161239906996,2202.4393940078126,2201.674941642269,2206.5501445644577,2201.6900146951084,2191.7215116347443,2189.999848939494,2199.4160411844628,2220.1810879299555,2230.715201173606,2246.7443276007457,2249.457656752475,2260.4929448693124,2255.7475834411525,2263.1842244977865,2258.9897625066906,2259.3061925140732,2247.088981348199,2260.015145308468,2259.143701794189,2281.3006098185456,2276.140795536462,2285.1347484911867,2264.1879569950215,2240.9137074856526,2228.626568104604,2225.7243530481837,2237.0884250565146,2259.3760746828116,2282.660836436336,2286.178808246746,2277.3210719292033,2286.956405951546,2309.991032920708,2334.885241869004,2360.2137138050994,2394.16105649115,2431.836006610334,2476.2660214819384,2527.2576010688913,2568.5025152620387,2579.977597346883,2583.570019006636,2575.679670414245,2578.969105570568,2597.698891100902,2638.5492420132123,2655.5963729034556,2686.7222290293694,2722.839784576923,2778.758533438322,2802.1243649692815,2798.710885110028,2810.8025533897876,2806.0490345154594
221,142,Lake County,county,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",18,089,892.0730381987278,868.4078819927263,864.6293154466622,866.6073949856452,868.9536505269771,871.4769575539874,873.4250307406809,874.4987526033456,873.304827224588,874.3153299364213,873.2873491878427,879.9862987894163,876.7771000590254,882.3402894014064,882.9086173004046,892.2866061291692,891.7747915171257,892.487069704703,904.606453264761,901.3440895038733,902.7731839471089,890.6668816885925,895.1043690624921,891.3313474422207,892.9344851198948,895.6859890333336,908.5806273781775,908.4148156973226,911.2301241290623,906.1105823438497,894.2839329784473,901.2580153364049,908.7481886200397,934.0105107543006,929.4910950077472,929.7312004056434,924.0227117897508,929.2258333557182,935.7939159529898,937.5279140484914,945.6271082995473,943.9483545708493,948.207832861693,944.0934131112916,952.9175558044011,954.1763504583902,960.6878498883858,958.5432621373967,963.4413238108077,959.6123043553537,961.1996803260224,966.6481239498257,960.8351876901522,961.8029551681487,957.3263967040743,971.6114217085151,977.9695324935477,988.6504618330687,982.8136864166653,985.0542064008202,980.7202815807624,990.400156075496,994.1623683428201,995.8420649357178,1008.2416429312453,1017.4083520356346,1032.2799727501001,1041.1328058951042,1044.297361286065,1050.6968496982145,1066.532700221082,1082.4786500888388,1091.2081496912665,1100.2900666701883,1119.427966733058,1146.3271921985238,1160.1725583682444,1170.961767759128,1178.5556024044765,1186.3434466958945,1178.4361690160092,1191.7894837082874,1199.0776887716731,1211.4940692680207,1201.082745258766,1190.6121340942002,1201.9930736429123,1207.9485464475874,1219.3009652773646,1212.1848411050976,1229.9573812787364,1228.5259982121115,1236.4236675056973,1231.6358923578753
287,143,Polk County,county,IA,IA,"Des Moines-West Des Moines, IA",19,153,914.4825129565604,907.4825286132084,916.5974454515095,912.2984082793984,921.8933993171196,917.2227509791785,913.7282609436088,909.0489033502563,906.973131385042,903.8309602769655,906.9175750015529,900.8974252459574,906.0782395363722,906.1748666360647,922.2070880033043,926.7941859949781,931.44705402288,933.0017964839489,932.5634683132656,932.947905013206,937.5366842059154,929.5127445527327,929.4615130508927,924.5244904814376,936.7119735512848,940.8053288166185,950.379250884528,953.6713915147386,964.212215590607,962.0528505995461,955.0646899339037,948.5177666072898,938.835616199857,941.5634616909501,933.5325888622534,941.2678139302475,946.3086960525213,957.7350938671324,964.0854069670627,967.5822617730275,978.577792416392,980.4772675399089,977.0299933269001,963.495282248829,957.1634126599189,958.9081360336605,962.312370812755,964.3203206287525,965.8062629790923,969.75766573787,979.0235412338016,986.0093474238727,991.7616712257593,992.3618713872147,992.46085043282,987.8155256939161,987.2550528577318,983.6414447059881,984.026949892473,985.2448694166644,991.3967824014424,993.2855281716865,993.1657544571752,994.4756791648235,1003.4874655355641,1012.5563381529502,1015.9797076784686,1014.1084636841551,1011.1287887013793,1003.423407984339,1004.2639391814765,1006.3946312309637,1017.169806454473,1020.638591139816,1029.3404118943467,1037.7675338911936,1046.3092575807384,1051.329998466992,1058.9817838229737,1062.7513229915562,1064.9421707171052,1063.4406309837482,1064.841242809262,1074.328130832169,1080.2042676396102,1095.5035229353757,1104.1938432111704,1122.1324839275524,1136.0386334623122,1144.9432500829594,1145.465977766825,1138.3855080276708,1139.1395212616117,1138.5899139472103
2511,144,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,085,1410.434679094875,1413.1095257778536,1445.428906666093,1474.632346527123,1485.9339700416704,1478.9166723384214,1461.0145957565776,1464.981364162274,1481.1172226137103,1495.207545225017,1500.4165052729866,1489.9737440391266,1484.3710994753512,1503.4354316029367,1531.460538047429,1523.2461792819013,1502.2954965061026,1492.0654601699332,1515.0894951648104,1529.7521780538545,1553.184482616695,1581.4343344532058,1606.309462683028,1607.2209586839804,1582.0077072059019,1594.1421457142508,1597.005398361618,1625.5800017113138,1617.7150739373894,1616.8545808093625,1616.5977432081947,1632.4387723362663,1650.9165591364017,1648.7203788074082,1663.81788892872,1658.5085879739365,1667.6936115824647,1648.5353609478339,1663.407665928838,1673.3646939563346,1713.277795969607,1713.251868108684,1737.2432554490597,1717.6775759718535,1728.154987320506,1722.1493538489622,1719.2450872768163,1717.7825822744833,1709.068340413586,1713.088119916437,1725.755292908084,1741.2409387753412,1764.6056131165683,1776.4929163148836,1793.6723380023695,1807.1145537825203,1794.7943142741422,1774.0604539822227,1752.2259162155049,1771.6042813878669,1775.8346957292388,1805.163999973791,1807.8673958399877,1820.6124643166409,1827.2512372988833,1815.842183247263,1823.9638223372488,1826.1180772040864,1866.6421563695264,1871.6583336660744,1854.7206592912091,1822.9776188729968,1823.084908434797,1818.7656117932975,1858.5197406265424,1872.7635952845635,1933.9947665515124,1922.433026298239,1929.6437705196847,1906.2805632801706,1934.843944137634,1942.5409469465644,1950.9145684209007,1940.5095622351437,1933.2681320278143,1955.165589789601,1991.4711519501154,2034.8496978369612,2064.4588213273655,2033.2003001566518,2048.897834602998,2056.7097226633623,2096.5816950026783,2105.1602437417655
448,145,Clark County,county,WA,WA,"Portland-Vancouver-Hillsboro, OR-WA",53,011,1130.1044044983653,1144.298984919671,1160.2347504404424,1176.822635176025,1190.6901217867596,1201.3954087752916,1208.0738939345615,1215.7613121170727,1209.0046266391628,1205.2492770965994,1205.4388691642027,1225.4432494176076,1238.3947423255788,1253.0028027589751,1267.2896756446191,1283.494571401967,1280.6763220011317,1288.0891251368494,1297.128119114419,1304.144627260469,1296.043999698616,1288.184984081927,1295.5871625542416,1303.4995528493141,1317.0228432616116,1336.8732319099931,1353.4366721655983,1364.9231047444857,1369.3736260917367,1372.549618322325,1374.8589972345096,1371.5202382698942,1368.6135336301243,1362.297944362558,1368.3206070731255,1370.4051711309135,1380.1044680662844,1376.940177488158,1385.8463907926791,1395.687044182619,1411.9337910579907,1418.1949359611963,1424.1987435399228,1421.0993954530663,1421.657900683867,1418.6424855446057,1419.5879273823994,1424.8016361471111,1435.1513605066687,1444.1914281001334,1447.8636732460864,1454.0194850985429,1464.5755613518468,1472.5243546324004,1476.495995281482,1473.2007137563407,1468.9963823262144,1465.7014557720233,1462.650585140264,1466.7947982823314,1471.353478665398,1473.3714194298436,1471.9090371642537,1475.7927053921303,1489.6695004074259,1508.8067538919254,1525.349915573197,1536.4735189866356,1544.0121220675555,1550.012079061011,1557.4541605576208,1566.22525729326,1575.841625811079,1601.6404420861293,1630.2065525955347,1668.5718507530194,1708.789267944745,1744.6490051236713,1764.2784875770712,1764.9809176795545,1765.5357687831886,1770.7642832923107,1775.3644013812989,1784.1651999415217,1795.7456482718856,1820.60121414049,1847.3923040133495,1884.5085315065885,1904.5532500665067,1920.5867183140863,1920.2932627686532,1918.7246168447193,1907.405454692002,1902.5870518688025
1746,146,Hampden County,county,MA,MA,"Springfield, MA",25,013,1091.0478729350948,1101.5562407368257,1099.9116019119685,1107.640750763936,1106.0663541947258,1116.1860015855043,1117.1119141716924,1116.7844438104273,1116.939939634641,1116.2539711822444,1120.7632992823048,1126.0443581066816,1134.0627879163192,1137.935585004963,1140.0562908816644,1140.8785304364467,1149.010612886062,1150.927833128286,1152.9913026165325,1158.1225091696947,1163.394113141951,1165.3002905733902,1156.4111475637085,1149.8886853792287,1152.3543299908638,1163.9120279435901,1178.985955044673,1191.0364656090421,1187.8424030494355,1186.1565482809879,1187.8381689852342,1190.5543763929495,1198.1932413845304,1194.4126343232908,1202.5211562525826,1204.3352488671455,1205.0970399394353,1200.7397159868108,1203.5486870014622,1204.0831773139334,1216.6903222653543,1229.0819873381918,1241.103529549863,1247.267481828238,1243.438230016976,1228.7787695696259,1231.1768519281072,1236.9882366187805,1262.5481906133684,1264.6556695167344,1268.722312570353,1274.7148007957842,1284.730443121338,1289.9948418211873,1280.1376899080694,1273.8338875555046,1273.1748921039068,1310.1014093378392,1320.9468985398948,1329.7221839310864,1302.2585611397617,1295.0881747548879,1301.031686216309,1312.4827608347045,1330.6503176085582,1321.9641661394578,1332.1640276749306,1341.5131357004575,1348.4162945410776,1343.545334402739,1343.3035777320379,1369.4406365899792,1394.58625935697,1395.6855675433771,1401.2424529891605,1397.6837060652845,1428.5013454124903,1430.3106855948838,1424.8879395982133,1411.1516575672538,1406.643397314752,1419.5925913045808,1437.1448942861055,1467.049690618781,1492.8433423534236,1512.5356663293567,1506.4362974979165,1530.9147527643509,1542.6125552861374,1584.2748764265173,1565.093266432248,1511.7282118014043,1516.74146766351,1564.1818181818182
2465,147,Onondaga County,county,NY,NY,"Syracuse, NY",36,067,,,,,,,,,,,1075.167779396045,1074.988140608907,1076.90498140074,1097.0743089653838,1111.7215733033613,1104.1316614822338,1085.8557065501461,1077.4971302470717,1073.1497612023727,1078.7447496762707,1084.861790429014,1095.7261762410917,1099.1062579800603,1095.926939323613,1095.4009602876383,1092.456664597732,1088.233061048687,1093.795616467243,1094.6716775825744,1102.0943957084467,1101.037022863675,1106.6313151101592,1115.9545424488376,1124.6432407124175,1128.2052952995853,1133.683755283741,1138.8197933676772,1135.108058106625,1130.4260701299165,1123.1629622745863,1127.5765814026045,1131.1108070504706,1130.5843974026616,1137.2093624516065,1120.0671668079403,1122.808570779058,1119.8205922891214,1133.2555254999581,1138.3839384617916,1147.0785846159447,1151.472894055722,1165.7707189880123,1179.609498196306,1184.8063141970285,1180.8308231554154,1174.5063060463178,1178.4898062345526,1166.4213515379877,1169.3057341183246,1168.7955768692648,1186.024670122531,1191.8721485522199,1195.8304633382074,1197.7683750223016,1202.4321109545172,1228.0916603057474,1226.7323899364262,1222.4513142294938,1211.5249907825537,1221.875258469453,1239.0124088882776,1237.0884145871278,1245.067316623156,1258.1480023643605,1284.616019739614,1318.2181761058669,1330.9713974802573,1340.2347066535838,1353.1684690143743,1368.2521627823508,1380.0989892443283,1393.1826413672225,1378.3376972903268,1380.0095872566656,1379.283372957482,1403.7911278404636,1443.5937891338558,1456.5709645647935,1482.8065873906573,1487.31267420008,1509.4995932254203,1521.2104682725117,1518.3196814683636,1487.9421807206188
1442,148,Tulare County,county,CA,CA,"Visalia, CA",06,107,1044.4480227297042,1050.310783563766,1060.858229431343,1061.976959940244,1067.259359349414,1055.115685594207,1066.1152294522824,1064.3667130702815,1079.1885212322713,1081.4070373162285,1084.2590195878086,1079.28913453655,1082.213168219042,1091.3469445328049,1105.4099576168726,1107.4962377355814,1102.568591458603,1103.3039523923276,1102.543118352425,1111.7300784212791,1114.5680729088688,1121.3205776345055,1121.7043490761832,1123.7305003625256,1125.594823846611,1131.3714935559112,1140.391946178831,1148.1163255304493,1160.7240720684606,1158.6469337263309,1160.5885806836948,1158.069721704755,1166.848677564746,1169.309479337537,1171.4273457681861,1175.006708491834,1179.6217566291887,1183.2074116510144,1180.091760322417,1187.0035091519885,1188.6428662949738,1201.5349942598264,1205.9669919069938,1207.1833917562838,1200.2899375971358,1197.95674255459,1203.0008068141594,1205.409239619683,1211.7192706070427,1223.429712111757,1228.7751566471486,1234.2397355320938,1241.5319090363384,1254.0524935945646,1266.6623505713621,1263.5811116977077,1263.8032109849357,1253.3220635119917,1258.3887557604537,1272.7169719057617,1281.3183421251658,1284.347123552678,1270.6313983798777,1273.9294672208343,1285.0239764125731,1307.970111447848,1314.4755114694601,1319.1267911622995,1319.2998836553388,1335.3763503781108,1355.306986371402,1364.2970672980923,1401.860278742649,1430.9556231393165,1468.9771126063868,1490.9190498848807,1517.7043918939316,1530.3647508173237,1541.3488855067217,1599.0364581877284,1652.462924590268,1697.6991636144878,1672.6810615588304,1660.4892585639611,1646.0595348282195,1618.2751499516196,1704.3073006283046,1749.981424808547,1819.3101565322143,1798.4093103521384,1779.4611661281226,1759.3163346902807,1719.3128804796984,1736.6346153846152
2538,149,Seminole County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,117,1098.258635219702,1104.4258400029166,1110.3053051550826,1112.695232799692,1125.9488412534413,1130.6059625575087,1135.8690808011038,1135.8642745956597,1135.8750579698158,1140.8597467074321,1142.4244626037885,1148.3122553181447,1150.71710383579,1154.4966509318763,1160.6056242723976,1170.6179252438315,1179.5778106259281,1187.2922468854283,1189.5732788825314,1192.1368976859037,1190.074535141777,1188.6978702011904,1190.0306973031027,1197.6747469797226,1191.4720631675243,1204.9488357749767,1216.5589554610283,1242.1761453160968,1249.908167613475,1253.1520108095779,1248.3214089817704,1249.2129474741876,1253.8749516687235,1266.071075870134,1267.2265327864554,1269.9408584381524,1278.8793417703723,1286.931348953848,1298.377212276771,1305.941224279216,1318.2663296162978,1324.1458011215234,1327.8101924666807,1328.2902443260207,1328.5515415498678,1327.564890511972,1327.5534288693252,1329.6897179524044,1337.0899716415947,1347.094810153897,1356.0789422951357,1364.93614556277,1372.6721565117246,1376.7412529574929,1379.7530047052774,1373.6848244398798,1375.324186602348,1372.6708491655609,1376.7131017497732,1378.3658780678304,1384.3250474073,1379.739010520484,1378.9351048277042,1382.7223681305168,1400.0695683548574,1410.455977840014,1411.9458747610543,1410.6078845900809,1405.7786213091226,1409.713419113569,1419.7855915189098,1432.5917510520142,1443.8709779049173,1472.925505996112,1503.08332300996,1545.4827138851128,1584.7259253134787,1643.0798695179403,1687.8403506225777,1715.0626221242005,1733.0319199919747,1744.1402340043676,1745.675569208683,1738.6439941942092,1753.5669921466235,1771.4820786446967,1824.1515414163541,1864.847342137355,1904.2328320041333,1912.7559817267306,1918.4192678882814,1908.962082503277,1895.5707262614358,1874.6134702849915
3247,150,Prince William County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,153,1548.5519984080427,1548.8909243846565,1558.2266544621273,1559.8432150739643,1564.6940345485204,1565.4317653542244,1565.6264555361277,1560.7667899355356,1554.6660531280975,1548.113184308234,1549.9555753088298,1553.889085227026,1565.4564760391363,1571.2391599126706,1581.9128018585986,1585.6699032920194,1587.4723825672388,1587.9301715013328,1585.1266373657434,1584.515031108303,1576.5078305305312,1576.7552671954604,1580.286334905469,1588.7047804834256,1595.9288829481388,1601.6144767598103,1609.1418641037947,1611.8597372263353,1613.2293969874102,1611.8978552854803,1607.8962303437595,1609.0832731697758,1599.8522395311709,1613.6877353087787,1616.8767995647768,1626.4626914746723,1616.610278516031,1617.5793965782104,1625.4838177206277,1637.8656918946235,1648.6511705510738,1656.122132374888,1655.747793011346,1644.3604087694673,1641.3796601092497,1643.537668711498,1648.3915799251672,1651.978995519736,1659.6325995330697,1676.8658423891213,1686.1410930058316,1692.1960120080787,1688.9968341778613,1695.3045929774923,1695.964568360711,1703.8028507844822,1694.5405368256372,1691.0043913916654,1688.46411367819,1697.988906644324,1703.612435439548,1699.3828708901417,1693.1659701041874,1694.2166824068308,1705.474482784741,1716.487194380599,1723.8120524089416,1719.3914517159171,1718.671974281512,1714.6665212978776,1729.6564861036143,1738.8273903088636,1760.2237306074144,1773.0930802440926,1793.2680626438741,1820.67275121379,1861.8123514226213,1907.989269765009,1931.2619294901322,1930.11570909728,1915.530628329043,1918.3847864269771,1927.350349560531,1950.4612486809483,1961.6417910640125,1991.5360603774604,2024.1924800248937,2062.0118435332356,2077.347798530174,2075.812301017782,2066.721823349315,2055.571654739928,2035.053648360042,2018.9011678899506
